Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1013909,-,-,-,29.69,-82.3,-5,55,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Cloud Type,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature
2016,5,26,9,30,118,836,755,0,14,0.13887999951839447,1.2000000000000002,43.37,28
2016,5,26,10,0,123,857,834,0,13,0.13887999951839447,1.4000000000000001,39.68,29
2016,5,26,10,30,127,874,902,0,13,0.13887999951839447,1.5,39.67,29
2016,5,26,11,0,131,884,955,0,13,0.13887999951839447,1.6,36.75,30
2016,5,26,11,30,133,892,994,1,13,0.13887999951839447,1.7000000000000002,36.730000000000004,30
2016,5,26,12,0,135,896,1017,1,13,0.13887999951839447,1.8,34.13,31
2016,5,26,12,30,135,898,1023,0,13,0.13887999951839447,1.9000000000000001,34.12,31
2016,5,26,13,0,489,104,591,2,13,0.13887999951839447,2.0,31.53,32
2016,5,26,13,30,404,452,838,2,13,0.13887999951839447,2.0,33.35,31
2016,5,26,14,0,130,885,947,0,12,0.13887999951839447,2.1,32.54,31
2016,5,26,14,30,127,873,890,0,12,0.13887999951839447,2.1,32.53,31
2016,5,26,15,0,122,857,820,0,12,0.13887999951839447,2.1,31.89,31
2016,5,26,15,30,117,835,738,0,12,0.13887999951839447,2.1,33.76,30
2016,5,26,16,0,110,807,645,0,12,0.13887999951839447,2.1,33.39,30
2016,5,26,16,30,102,768,543,0,12,0.13887999951839447,2.0,35.37,29
2016,5,26,17,0,92,720,437,0,12,0.13887999951839447,2.0,38.03,28
2016,5,26,17,30,81,649,326,0,12,0.13887999951839447,1.9000000000000001,40.32,27
2016,5,26,18,0,66,556,218,0,13,0.13887999951839447,1.8,45.17,26
2016,5,26,18,30,48,406,116,1,13,0.13887999951839447,1.5,50.870000000000005,24
2016,5,26,19,0,22,176,33,0,14,0.13887999951839447,1.3,57.84,23
2016,5,26,19,30,0,0,0,1,14,0.13887999951839447,1.2000000000000002,61.46,22
2016,5,26,20,0,0,0,0,1,15,0.13887999951839447,1.2000000000000002,64.93,22
2016,5,26,20,30,0,0,0,1,15,0.13887999951839447,1.1,69.03,21
2016,5,26,21,0,0,0,0,1,16,0.13887999951839447,1.0,73.4,21
2016,5,26,21,30,0,0,0,1,16,0.13887999951839447,0.9,78.05,20
2016,5,26,22,0,0,0,0,1,16,0.13887999951839447,0.8,81.77,20
2016,5,26,22,30,0,0,0,1,16,0.13887999951839447,0.8,81.75,20
2016,5,26,23,0,0,0,0,1,17,0.13887999951839447,0.8,84.2,20
2016,5,26,23,30,0,0,0,1,17,0.13887999951839447,0.7000000000000001,89.55,19
2016,5,27,0,0,0,0,0,0,17,0.13887999951839447,0.7000000000000001,91.21000000000001,19
2016,5,27,0,30,0,0,0,0,17,0.13887999951839447,0.7000000000000001,91.18,19
2016,5,27,1,0,0,0,0,0,17,0.13887999951839447,0.7000000000000001,92.39,19
2016,5,27,1,30,0,0,0,1,17,0.13887999951839447,0.6000000000000001,98.33,18
2016,5,27,2,0,0,0,0,1,17,0.13887999951839447,0.6000000000000001,99.27,18
2016,5,27,2,30,0,0,0,1,17,0.13887999951839447,0.6000000000000001,99.28,18
2016,5,27,3,0,0,0,0,1,17,0.13887999951839447,0.6000000000000001,99.91,18
2016,5,27,3,30,0,0,0,1,17,0.13887999951839447,0.6000000000000001,100.0,17
2016,5,27,4,0,0,0,0,1,17,0.13887999951839447,0.6000000000000001,100.0,17
2016,5,27,4,30,0,0,0,1,17,0.13887999951839447,0.5,100.0,17
2016,5,27,5,0,0,0,0,1,17,0.13887999951839447,0.5,100.0,17
2016,5,27,5,30,0,0,0,1,18,0.13887999951839447,0.7000000000000001,100.0,18
2016,5,27,6,0,26,307,53,1,18,0.13887999951839447,0.9,92.12,20
2016,5,27,6,30,45,518,145,0,18,0.13887999951839447,1.0,86.64,21
2016,5,27,7,0,57,651,251,0,18,0.13887999951839447,1.2000000000000002,74.12,23
2016,5,27,7,30,66,734,361,0,18,0.13887999951839447,1.3,69.8,24
2016,5,27,8,0,73,794,472,0,17,0.13887999951839447,1.5,58.480000000000004,26
2016,5,27,8,30,79,836,577,1,17,0.13887999951839447,1.5,58.47,26
2016,5,27,9,0,84,867,676,1,16,0.13887999951839447,1.6,52.95,27
2016,5,27,9,30,324,361,599,2,16,0.13887999951839447,1.6,49.94,28
2016,5,27,10,0,104,885,840,1,16,0.13887999951839447,1.7000000000000002,46.58,29
2016,5,27,10,30,108,899,906,0,16,0.13887999951839447,1.7000000000000002,46.57,29
2016,5,27,11,0,112,906,958,1,16,0.13887999951839447,1.8,43.92,30
2016,5,27,11,30,114,912,995,1,16,0.13887999951839447,1.8,43.910000000000004,30
2016,5,27,12,0,482,289,767,2,16,0.13887999951839447,1.8,41.58,31
2016,5,27,12,30,445,49,494,3,16,0.13887999951839447,1.8,41.550000000000004,31
2016,5,27,13,0,423,441,856,3,16,0.13887999951839447,1.9000000000000001,39.44,32
2016,5,27,13,30,131,885,980,1,16,0.13887999951839447,1.9000000000000001,39.43,32
2016,5,27,14,0,443,84,521,2,16,0.13887999951839447,1.9000000000000001,39.37,32
2016,5,27,14,30,415,281,662,3,16,0.13887999951839447,1.9000000000000001,41.64,31
2016,5,27,15,0,123,841,810,0,16,0.13887999951839447,1.9000000000000001,41.68,31
2016,5,27,15,30,340,262,535,3,16,0.13887999951839447,1.9000000000000001,44.11,30
2016,5,27,16,0,304,172,418,3,16,0.13887999951839447,2.0,44.5,30
2016,5,27,16,30,244,256,391,3,16,0.13887999951839447,2.0,47.13,29
2016,5,27,17,0,195,67,228,3,16,0.13887999951839447,2.0,47.97,29
2016,5,27,17,30,87,610,318,0,16,0.13887999951839447,1.9000000000000001,50.84,28
2016,5,27,18,0,73,505,211,0,17,0.13887999951839447,1.9000000000000001,55.64,27
2016,5,27,18,30,52,352,112,1,17,0.13887999951839447,1.7000000000000002,59.02,26
2016,5,27,19,0,24,125,32,0,17,0.13887999951839447,1.5,64.96000000000001,25
2016,5,27,19,30,0,0,0,0,17,0.13887999951839447,1.4000000000000001,68.98,24
2016,5,27,20,0,0,0,0,0,18,0.13887999951839447,1.3,71.97,24
2016,5,27,20,30,0,0,0,0,18,0.13887999951839447,1.2000000000000002,76.45,23
2016,5,27,21,0,0,0,0,0,19,0.13887999951839447,1.2000000000000002,79.57000000000001,23
2016,5,27,21,30,0,0,0,0,19,0.13887999951839447,1.1,84.54,22
2016,5,27,22,0,0,0,0,0,19,0.13887999951839447,1.0,87.13,22
2016,5,27,22,30,0,0,0,0,19,0.13887999951839447,0.9,92.60000000000001,21
2016,5,27,23,0,0,0,0,0,20,0.13887999951839447,0.8,94.62,21
2016,5,27,23,30,0,0,0,1,20,0.13887999951839447,0.7000000000000001,94.60000000000001,21
2016,5,28,0,0,0,0,0,0,20,0.13887999951839447,0.6000000000000001,96.35000000000001,21
2016,5,28,0,30,0,0,0,1,20,0.13887999951839447,0.6000000000000001,100.0,20
2016,5,28,1,0,0,0,0,0,20,0.13887999951839447,0.6000000000000001,100.0,20
2016,5,28,1,30,0,0,0,0,20,0.13887999951839447,0.5,100.0,20
2016,5,28,2,0,0,0,0,0,20,0.13887999951839447,0.5,100.0,20
2016,5,28,2,30,0,0,0,0,20,0.13887999951839447,0.5,100.0,20
2016,5,28,3,0,0,0,0,0,20,0.13887999951839447,0.5,100.0,20
2016,5,28,3,30,0,0,0,0,20,0.13887999951839447,0.5,100.0,20
2016,5,28,4,0,0,0,0,0,20,0.13887999951839447,0.5,100.0,20
2016,5,28,4,30,0,0,0,0,20,0.13887999951839447,0.5,100.0,20
2016,5,28,5,0,0,0,0,0,20,0.13887999951839447,0.5,100.0,20
2016,5,28,5,30,0,0,0,1,20,0.13887999951839447,0.7000000000000001,99.56,21
2016,5,28,6,0,32,177,47,1,21,0.13887999951839447,0.9,95.23,22
2016,5,28,6,30,58,386,133,0,21,0.13887999951839447,0.8,89.65,23
2016,5,28,7,0,74,536,235,0,20,0.13887999951839447,0.8,78.13,25
2016,5,28,7,30,88,632,343,0,20,0.13887999951839447,0.7000000000000001,73.64,26
2016,5,28,8,0,92,719,454,0,20,0.13887999951839447,0.7000000000000001,66.62,27
2016,5,28,8,30,100,769,559,0,20,0.13887999951839447,0.7000000000000001,62.84,28
2016,5,28,9,0,102,816,660,0,19,0.13887999951839447,0.7000000000000001,55.32,29
2016,5,28,9,30,320,374,605,2,19,0.13887999951839447,0.7000000000000001,52.22,30
2016,5,28,10,0,110,867,830,1,18,0.13887999951839447,0.8,46.7,31
2016,5,28,10,30,113,883,897,0,18,0.13887999951839447,0.8,44.12,32
2016,5,28,11,0,469,174,632,2,17,0.13887999951839447,0.8,40.480000000000004,33
2016,5,28,11,30,118,901,988,0,17,0.13887999951839447,0.7000000000000001,40.46,33
2016,5,28,12,0,500,211,708,2,17,0.13887999951839447,0.7000000000000001,37.28,34
2016,5,28,12,30,483,298,778,2,17,0.13887999951839447,0.7000000000000001,37.27,34
2016,5,28,13,0,121,900,1005,1,17,0.13887999951839447,0.7000000000000001,36.4,34
2016,5,28,13,30,120,894,978,1,16,0.13887999951839447,0.6000000000000001,36.38,34
2016,5,28,14,0,124,875,933,0,16,0.13887999951839447,0.6000000000000001,35.77,34
2016,5,28,14,30,121,862,876,0,16,0.13887999951839447,0.6000000000000001,35.76,34
2016,5,28,15,0,126,829,803,0,16,0.13887999951839447,0.6000000000000001,35.82,34
2016,5,28,15,30,120,804,720,0,16,0.13887999951839447,0.5,37.87,33
2016,5,28,16,0,303,193,432,2,16,0.13887999951839447,0.5,38.4,33
2016,5,28,16,30,114,711,524,0,16,0.13887999951839447,0.5,40.62,32
2016,5,28,17,0,178,346,344,4,17,0.13887999951839447,0.5,44.78,31
2016,5,28,17,30,140,306,256,3,17,0.13887999951839447,0.4,47.42,30
2016,5,28,18,0,81,446,204,4,18,0.13887999951839447,0.4,53.34,29
2016,5,28,18,30,57,297,108,1,18,0.13887999951839447,0.2,56.54,28
2016,5,28,19,0,24,82,30,1,19,0.13887999951839447,0.1,64.4,27
2016,5,28,19,30,0,0,0,0,19,0.13887999951839447,0.1,68.31,26
2016,5,28,20,0,0,0,0,0,20,0.13887999951839447,0.1,71.56,26
2016,5,28,20,30,0,0,0,0,20,0.13887999951839447,0.2,75.93,25
2016,5,28,21,0,0,0,0,0,20,0.13887999951839447,0.30000000000000004,83.19,24
2016,5,28,21,30,0,0,0,0,20,0.13887999951839447,0.4,83.19,24
2016,5,28,22,0,0,0,0,0,21,0.13887999951839447,0.6000000000000001,83.73,24
2016,5,28,22,30,0,0,0,0,21,0.13887999951839447,0.7000000000000001,88.91,23
2016,5,28,23,0,0,0,0,0,21,0.13887999951839447,0.8,89.3,23
2016,5,28,23,30,0,0,0,0,21,0.13887999951839447,0.8,94.87,22
2016,5,29,0,0,0,0,0,0,21,0.13887999951839447,0.9,94.83,22
2016,5,29,0,30,0,0,0,1,21,0.13887999951839447,0.9,94.82000000000001,22
2016,5,29,1,0,0,0,0,1,21,0.13887999951839447,0.9,94.48,22
2016,5,29,1,30,0,0,0,0,21,0.13887999951839447,0.8,100.0,21
2016,5,29,2,0,0,0,0,0,20,0.13887999951839447,0.7000000000000001,99.82000000000001,21
2016,5,29,2,30,0,0,0,0,20,0.13887999951839447,0.6000000000000001,99.82000000000001,21
2016,5,29,3,0,0,0,0,0,20,0.13887999951839447,0.6000000000000001,98.97,21
2016,5,29,3,30,0,0,0,0,20,0.13887999951839447,0.5,98.98,21
2016,5,29,4,0,0,0,0,0,20,0.13887999951839447,0.5,98.16,21
2016,5,29,4,30,0,0,0,0,20,0.13887999951839447,0.5,100.0,20
2016,5,29,5,0,0,0,0,1,20,0.13887999951839447,0.5,100.0,20
2016,5,29,5,30,0,0,0,1,20,0.13887999951839447,0.5,97.73,21
2016,5,29,6,0,32,171,47,1,21,0.13887999951839447,0.6000000000000001,95.9,22
2016,5,29,6,30,61,363,132,0,21,0.13887999951839447,0.5,90.29,23
2016,5,29,7,0,80,510,233,0,20,0.13887999951839447,0.4,79.12,24
2016,5,29,7,30,95,605,339,0,20,0.13887999951839447,0.2,74.54,25
2016,5,29,8,0,104,684,448,0,18,0.13887999951839447,0.1,61.160000000000004,27
2016,5,29,8,30,113,735,552,0,18,0.13887999951839447,0.30000000000000004,57.69,28
2016,5,29,9,0,118,780,651,0,17,0.13887999951839447,0.5,51.35,29
2016,5,29,9,30,124,809,741,0,17,0.13887999951839447,0.7000000000000001,48.480000000000004,30
2016,5,29,10,0,131,828,819,0,17,0.13887999951839447,0.9,44.24,31
2016,5,29,10,30,135,845,886,0,17,0.13887999951839447,1.0,44.22,31
2016,5,29,11,0,134,864,940,0,16,0.13887999951839447,1.2000000000000002,40.63,32
2016,5,29,11,30,136,872,978,1,16,0.13887999951839447,1.2000000000000002,40.61,32
2016,5,29,12,0,135,879,1001,0,16,0.13887999951839447,1.3,37.53,33
2016,5,29,12,30,284,14,299,2,16,0.13887999951839447,1.3,37.51,33
2016,5,29,13,0,500,195,691,3,16,0.13887999951839447,1.4000000000000001,34.83,34
2016,5,29,13,30,146,854,966,0,16,0.13887999951839447,1.4000000000000001,34.81,34
2016,5,29,14,0,149,835,922,0,16,0.13887999951839447,1.4000000000000001,34.47,34
2016,5,29,14,30,422,99,510,3,16,0.13887999951839447,1.4000000000000001,34.46,34
2016,5,29,15,0,371,312,626,3,16,0.13887999951839447,1.4000000000000001,34.27,34
2016,5,29,15,30,348,222,514,3,16,0.13887999951839447,1.3,36.230000000000004,33
2016,5,29,16,0,305,153,407,4,16,0.13887999951839447,1.3,36.29,33
2016,5,29,16,30,127,679,520,1,16,0.13887999951839447,1.2000000000000002,38.38,32
2016,5,29,17,0,35,0,35,8,16,0.13887999951839447,1.2000000000000002,39.37,32
2016,5,29,17,30,26,0,26,8,16,0.13887999951839447,1.1,41.660000000000004,31
2016,5,29,18,0,17,0,17,8,17,0.13887999951839447,1.0,48.49,30
2016,5,29,18,30,58,299,109,8,17,0.13887999951839447,0.8,54.43,28
2016,5,29,19,0,24,108,31,1,18,0.13887999951839447,0.6000000000000001,61.19,27
2016,5,29,19,30,0,0,0,1,18,0.13887999951839447,0.6000000000000001,64.9,26
2016,5,29,20,0,0,0,0,1,19,0.13887999951839447,0.6000000000000001,66.76,26
2016,5,29,20,30,0,0,0,1,19,0.13887999951839447,0.5,70.84,25
2016,5,29,21,0,0,0,0,1,20,0.13887999951839447,0.4,74.03,25
2016,5,29,21,30,0,0,0,0,20,0.13887999951839447,0.4,78.57000000000001,24
2016,5,29,22,0,0,0,0,1,20,0.13887999951839447,0.4,80.76,24
2016,5,29,22,30,0,0,0,1,20,0.13887999951839447,0.4,80.75,24
2016,5,29,23,0,0,0,0,1,20,0.13887999951839447,0.5,81.54,24
2016,5,29,23,30,0,0,0,8,20,0.13887999951839447,0.6000000000000001,86.57000000000001,23
2016,5,30,0,0,0,0,0,3,20,0.13887999951839447,0.8,87.54,23
2016,5,30,0,30,0,0,0,1,20,0.13887999951839447,0.8,92.97,22
2016,5,30,1,0,0,0,0,1,20,0.13887999951839447,0.9,93.54,22
2016,5,30,1,30,0,0,0,0,20,0.13887999951839447,0.8,93.52,22
2016,5,30,2,0,0,0,0,0,20,0.13887999951839447,0.8,93.56,22
2016,5,30,2,30,0,0,0,1,20,0.13887999951839447,0.7000000000000001,99.44,21
2016,5,30,3,0,0,0,0,1,20,0.13887999951839447,0.7000000000000001,99.76,21
2016,5,30,3,30,0,0,0,3,20,0.13887999951839447,0.7000000000000001,99.77,21
2016,5,30,4,0,0,0,0,3,21,0.13887999951839447,0.7000000000000001,100.0,21
2016,5,30,4,30,0,0,0,1,21,0.13887999951839447,0.6000000000000001,100.0,21
2016,5,30,5,0,0,0,0,1,21,0.13887999951839447,0.6000000000000001,100.0,21
2016,5,30,5,30,0,0,0,1,21,0.13887999951839447,0.7000000000000001,100.0,21
2016,5,30,6,0,33,106,42,3,21,0.13887999951839447,0.9,96.38,22
2016,5,30,6,30,72,261,123,0,21,0.13887999951839447,0.9,90.74,23
2016,5,30,7,0,104,383,219,0,21,0.13887999951839447,0.9,80.33,25
2016,5,30,7,30,128,479,322,0,21,0.13887999951839447,1.0,75.72,26
2016,5,30,8,0,147,552,425,0,19,0.13887999951839447,1.1,58.7,28
2016,5,30,8,30,163,609,527,0,19,0.13887999951839447,1.0,55.4,29
2016,5,30,9,0,174,655,623,0,17,0.13887999951839447,0.9,45.230000000000004,31
2016,5,30,9,30,185,689,711,1,17,0.13887999951839447,0.8,45.22,31
2016,5,30,10,0,195,713,787,0,17,0.13887999951839447,0.8,42.45,32
2016,5,30,10,30,201,733,853,0,17,0.13887999951839447,0.8,40.12,33
2016,5,30,11,0,210,742,904,0,17,0.13887999951839447,0.8,38.2,34
2016,5,30,11,30,214,752,941,1,17,0.13887999951839447,0.7000000000000001,38.19,34
2016,5,30,12,0,225,745,960,1,17,0.13887999951839447,0.7000000000000001,38.14,34
2016,5,30,12,30,424,38,463,3,17,0.13887999951839447,0.7000000000000001,38.13,34
2016,5,30,13,0,209,764,961,1,17,0.13887999951839447,0.8,37.97,34
2016,5,30,13,30,207,757,935,0,17,0.13887999951839447,0.9,37.95,34
2016,5,30,14,0,216,728,890,1,17,0.13887999951839447,1.0,38.04,34
2016,5,30,14,30,210,711,835,1,17,0.13887999951839447,1.1,38.03,34
2016,5,30,15,0,290,20,306,4,17,0.13887999951839447,1.3,38.36,34
2016,5,30,15,30,340,267,540,3,17,0.13887999951839447,1.4000000000000001,40.56,33
2016,5,30,16,0,266,381,520,8,18,0.13887999951839447,1.5,41.160000000000004,33
2016,5,30,16,30,234,47,261,6,18,0.13887999951839447,1.5,43.54,32
2016,5,30,17,0,198,70,232,6,18,0.13887999951839447,1.5,48.050000000000004,31
2016,5,30,17,30,152,51,172,8,18,0.13887999951839447,1.5,50.88,30
2016,5,30,18,0,104,32,113,8,19,0.13887999951839447,1.5,57.99,29
2016,5,30,18,30,58,6,59,8,19,0.13887999951839447,1.4000000000000001,61.47,28
2016,5,30,19,0,16,0,16,8,20,0.13887999951839447,1.4000000000000001,68.15,27
2016,5,30,19,30,0,0,0,8,20,0.13887999951839447,1.3,72.29,26
2016,5,30,20,0,0,0,0,8,21,0.13887999951839447,1.3,74.75,26
2016,5,30,20,30,0,0,0,8,21,0.13887999951839447,1.2000000000000002,79.32000000000001,25
2016,5,30,21,0,0,0,0,8,21,0.13887999951839447,1.1,81.02,25
2016,5,30,21,30,0,0,0,8,21,0.13887999951839447,1.0,86.0,24
2016,5,30,22,0,0,0,0,8,21,0.13887999951839447,0.9,86.04,24
2016,5,30,22,30,0,0,0,8,21,0.13887999951839447,0.8,86.03,24
2016,5,30,23,0,0,0,0,3,21,0.13887999951839447,0.8,85.85000000000001,24
2016,5,30,23,30,0,0,0,1,21,0.13887999951839447,0.7000000000000001,91.15,23
2016,5,31,0,0,0,0,0,1,21,0.13887999951839447,0.7000000000000001,91.8,23
2016,5,31,0,30,0,0,0,1,21,0.13887999951839447,0.6000000000000001,97.5,22
2016,5,31,1,0,0,0,0,1,21,0.13887999951839447,0.6000000000000001,97.96000000000001,22
2016,5,31,1,30,0,0,0,1,21,0.13887999951839447,0.6000000000000001,97.94,22
2016,5,31,2,0,0,0,0,0,21,0.13887999951839447,0.6000000000000001,98.29,22
2016,5,31,2,30,0,0,0,0,21,0.13887999951839447,0.5,98.29,22
2016,5,31,3,0,0,0,0,0,21,0.13887999951839447,0.5,98.63,22
2016,5,31,3,30,0,0,0,0,21,0.13887999951839447,0.5,98.64,22
2016,5,31,4,0,0,0,0,1,21,0.13887999951839447,0.5,98.96000000000001,22
2016,5,31,4,30,0,0,0,1,21,0.13887999951839447,0.5,98.97,22
2016,5,31,5,0,0,0,0,1,21,0.13887999951839447,0.5,99.36,22
2016,5,31,5,30,0,0,0,1,21,0.13887999951839447,0.6000000000000001,99.37,22
2016,5,31,6,0,33,135,45,1,22,0.13887999951839447,0.7000000000000001,96.49000000000001,23
2016,5,31,6,30,68,305,128,0,22,0.13887999951839447,0.8,96.5,23
2016,5,31,7,0,92,449,227,0,22,0.13887999951839447,0.9,92.26,24
2016,5,31,7,30,111,544,331,0,22,0.13887999951839447,0.9,86.91,25
2016,5,31,8,0,121,629,438,0,21,0.13887999951839447,1.0,71.47,27
2016,5,31,8,30,133,683,541,0,21,0.13887999951839447,1.0,67.42,28
2016,5,31,9,0,139,731,639,0,20,0.13887999951839447,1.1,55.26,30
2016,5,31,9,30,146,763,728,0,20,0.13887999951839447,1.0,52.19,31
2016,5,31,10,0,150,790,808,0,19,0.13887999951839447,0.9,46.94,32
2016,5,31,10,30,155,809,874,0,19,0.13887999951839447,0.8,46.93,32
2016,5,31,11,0,158,823,927,0,18,0.13887999951839447,0.7000000000000001,42.51,33
2016,5,31,11,30,161,832,965,0,18,0.13887999951839447,0.7000000000000001,42.5,33
2016,5,31,12,0,163,836,987,0,17,0.13887999951839447,0.7000000000000001,38.72,34
2016,5,31,12,30,164,837,994,0,17,0.13887999951839447,0.7000000000000001,38.71,34
2016,5,31,13,0,167,829,982,1,17,0.13887999951839447,0.8,37.660000000000004,34
2016,5,31,13,30,481,118,596,3,17,0.13887999951839447,0.9,37.660000000000004,34
2016,5,31,14,0,167,806,914,0,17,0.13887999951839447,1.0,37.26,34
2016,5,31,14,30,163,791,858,1,17,0.13887999951839447,1.1,37.25,34
2016,5,31,15,0,161,765,787,0,17,0.13887999951839447,1.2000000000000002,37.12,34
2016,5,31,15,30,154,738,707,0,17,0.13887999951839447,1.2000000000000002,39.24,33
2016,5,31,16,0,151,694,614,1,17,0.13887999951839447,1.3,39.5,33
2016,5,31,16,30,140,649,516,1,17,0.13887999951839447,1.3,41.78,32
2016,5,31,17,0,172,384,358,2,17,0.13887999951839447,1.3,42.410000000000004,32
2016,5,31,17,30,141,326,267,7,17,0.13887999951839447,1.3,44.89,31
2016,5,31,18,0,105,259,178,4,18,0.13887999951839447,1.3,50.88,30
2016,5,31,18,30,65,169,95,6,18,0.13887999951839447,1.2000000000000002,57.11,28
2016,5,31,19,0,24,42,27,6,19,0.13887999951839447,1.1,63.22,27
2016,5,31,19,30,0,0,0,6,19,0.13887999951839447,1.1,67.06,26
2016,5,31,20,0,0,0,0,8,19,0.13887999951839447,1.1,68.16,26
2016,5,31,20,30,0,0,0,8,19,0.13887999951839447,1.0,72.33,25
2016,5,31,21,0,0,0,0,7,20,0.13887999951839447,1.0,73.85000000000001,25
2016,5,31,21,30,0,0,0,8,20,0.13887999951839447,0.9,78.39,24
2016,5,31,22,0,0,0,0,3,20,0.13887999951839447,0.8,79.87,24
2016,5,31,22,30,0,0,0,3,20,0.13887999951839447,0.7000000000000001,84.81,23
2016,5,31,23,0,0,0,0,1,20,0.13887999951839447,0.6000000000000001,86.24,23
2016,5,31,23,30,0,0,0,1,20,0.13887999951839447,0.5,86.23,23
2016,6,1,0,0,0,0,0,1,20,0.13887999951839447,0.5,87.46000000000001,23
2016,6,1,0,30,0,0,0,3,20,0.13887999951839447,0.5,92.91,22
2016,6,1,1,0,0,0,0,4,21,0.13887999951839447,0.5,94.22,22
2016,6,1,1,30,0,0,0,3,21,0.13887999951839447,0.5,94.22,22
2016,6,1,2,0,0,0,0,3,21,0.13887999951839447,0.5,95.3,22
2016,6,1,2,30,0,0,0,1,21,0.13887999951839447,0.5,95.31,22
2016,6,1,3,0,0,0,0,1,21,0.13887999951839447,0.5,96.21000000000001,22
2016,6,1,3,30,0,0,0,7,21,0.13887999951839447,0.5,100.0,21
2016,6,1,4,0,0,0,0,8,21,0.13887999951839447,0.5,100.0,21
2016,6,1,4,30,0,0,0,1,21,0.13887999951839447,0.5,100.0,21
2016,6,1,5,0,0,0,0,1,21,0.13887999951839447,0.5,100.0,21
2016,6,1,5,30,0,0,0,1,21,0.13887999951839447,0.6000000000000001,100.0,21
2016,6,1,6,0,33,88,41,1,22,0.13887999951839447,0.7000000000000001,100.0,22
2016,6,1,6,30,76,229,121,0,22,0.13887999951839447,0.7000000000000001,94.78,23
2016,6,1,7,0,108,363,217,0,21,0.13887999951839447,0.7000000000000001,83.32000000000001,25
2016,6,1,7,30,133,458,319,0,21,0.13887999951839447,0.7000000000000001,78.54,26
2016,6,1,8,0,148,547,424,0,19,0.13887999951839447,0.7000000000000001,61.24,28
2016,6,1,8,30,163,604,525,0,19,0.13887999951839447,0.6000000000000001,57.800000000000004,29
2016,6,1,9,0,170,660,622,0,18,0.13887999951839447,0.6000000000000001,48.93,30
2016,6,1,9,30,180,694,710,0,18,0.13887999951839447,0.5,46.22,31
2016,6,1,10,0,152,780,800,0,17,0.13887999951839447,0.4,42.050000000000004,32
2016,6,1,10,30,156,798,866,0,17,0.13887999951839447,0.30000000000000004,39.75,33
2016,6,1,11,0,159,814,919,0,17,0.13887999951839447,0.30000000000000004,37.26,34
2016,6,1,11,30,161,823,956,0,17,0.13887999951839447,0.30000000000000004,37.25,34
2016,6,1,12,0,164,825,978,0,17,0.13887999951839447,0.4,34.86,35
2016,6,1,12,30,164,827,984,0,17,0.13887999951839447,0.5,34.85,35
2016,6,1,13,0,441,374,809,2,17,0.13887999951839447,0.7000000000000001,32.76,36
2016,6,1,13,30,482,122,600,3,17,0.13887999951839447,0.8,34.59,35
2016,6,1,14,0,441,301,720,3,17,0.13887999951839447,0.9,34.72,35
2016,6,1,14,30,426,106,519,2,17,0.13887999951839447,0.9,34.71,35
2016,6,1,15,0,387,251,593,2,17,0.13887999951839447,0.9,35.2,35
2016,6,1,15,30,175,691,693,1,17,0.13887999951839447,0.9,37.2,34
2016,6,1,16,0,305,196,436,3,17,0.13887999951839447,1.0,37.6,34
2016,6,1,16,30,256,147,342,3,17,0.13887999951839447,1.0,39.76,33
2016,6,1,17,0,186,313,339,8,18,0.13887999951839447,1.1,41.32,33
2016,6,1,17,30,154,254,252,8,18,0.13887999951839447,1.1,43.71,32
2016,6,1,18,0,112,192,167,6,19,0.13887999951839447,1.1,49.1,31
2016,6,1,18,30,68,115,89,6,19,0.13887999951839447,1.0,52.0,30
2016,6,1,19,0,24,10,25,8,20,0.13123999536037445,1.0,58.84,29
2016,6,1,19,30,0,0,0,8,20,0.13123999536037445,1.0,62.370000000000005,28
2016,6,1,20,0,0,0,0,8,20,0.13123999536037445,1.1,68.06,27
2016,6,1,20,30,0,0,0,8,20,0.13123999536037445,1.0,72.19,26
2016,6,1,21,0,0,0,0,8,21,0.13123999536037445,0.9,74.71000000000001,26
2016,6,1,21,30,0,0,0,4,21,0.13123999536037445,0.7000000000000001,79.27,25
2016,6,1,22,0,0,0,0,8,21,0.13123999536037445,0.6000000000000001,80.8,25
